,Unnamed: 0,player_id,salary,_id,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,position,shoots,weight
933,933,majerda01,2179615.3846153845,majerda01,2.9,43.1,35.8,74.1,955,13.8,0.699475116099104,0.5156541362307115,1.7327747990724052,50.5,1988,6.5,Small Forward and Shooting Guard,Right,215.0
934,934,malonje01,1274878.7272727273,malonje01,2.4,48.4,26.8,87.1,905,15.2,2.1980324985018815,-0.35585614345570765,0.973296290299206,48.7,1983,6.333333333333333,Shooting Guard,Right,205.0
935,935,malonka01,5885187.666666667,malonka01,3.6,51.6,27.4,74.2,1476,23.9,3.381104116188285,3.08431601320121,6.611564725800653,51.8,1985,6.75,Power Forward,Right,250.0
936,936,mannida01,3730979.125,mannida01,2.3,51.1,20.6,72.9,883,16.9,1.212139483763212,0.836736870852024,1.0014251239574725,51.3,1988,6.833333333333333,Power Forward,Right,230.0
937,937,mannipa01,70000.0,mannipa01,1.1,41.3,20.3,66.3,216,9.4,-0.9371072883670875,-0.9980216126983324,-0.6675523397663484,42.5,1983,6.583333333333333,Small Forward,Right,190.0
938,938,manniri01,247500.0,manniri01,0.2,41.5,40.0,64.3,55,8.1,-0.8976715677775409,-0.7686768022545378,-0.7300608590069411,42.1,1993,6.916666666666667,Power Forward,Right,253.0
939,939,marblde01,864969.0,marblde01,0.7,30.4,22.2,37.5,44,5.5,-1.114568031020048,-0.8145457643432967,-0.7300608590069411,35.7,2014,6.5,Shooting Guard,Right,200.0
940,940,marbust01,11624303.461538462,marbust01,7.6,43.3,32.5,78.4,846,18.7,2.2571860793862015,-0.17238029510067204,1.701520539452109,47.0,1996,6.166666666666667,Point Guard,Right,180.0
941,941,mariosh01,8433547.625,mariosh01,1.9,48.4,33.1,81.0,1163,18.8,1.4487538073004926,2.442150543958585,3.182972445454152,51.0,1999,6.583333333333333,Small Forward and Power Forward,Right,220.0
942,942,markkla01,3821640.0,markkla01,1.3,43.2,36.2,85.9,120,16.3,1.7445217117220932,2.2128057335147906,-0.5300335974370448,51.2,2017,7.0,Power Forward,Right,240.0
943,943,marksse01,799007.6666666666,marksse01,0.2,44.8,20.0,66.5,230,9.1,-0.9962608692514078,-0.5393319918107432,-0.6394235061080817,45.2,1998,6.833333333333333,Power Forward and Center,Right,250.0
944,944,marshdo01,4259874.529411765,marshdo01,1.4,43.5,35.0,73.1,957,16.8,0.6600393955095569,1.5247713021834077,1.1233167364766279,48.3,1994,6.75,Power Forward and Small Forward,Right,218.0
945,945,marshdo02,396666.6666666667,marshdo02,0.3,32.1,33.6,68.1,119,8.7,-1.0554144501357279,-1.0897595368758501,-0.6925557474625855,39.9,1995,6.583333333333333,Small Forward,Right,230.0
946,946,marshke01,1746171.25,marshke01,4.9,39.9,37.0,61.1,160,10.7,-0.5624679427663931,-0.8145457643432967,-0.6894303215005558,48.0,2012,6.333333333333333,Point Guard,Left,200.0
947,947,martibi01,150000.0,martibi01,0.7,44.9,0.0,81.3,84,10.4,-0.6216215236507133,-0.8145457643432967,-0.7113083032347632,44.9,1985,6.583333333333333,Small Forward,Right,205.0
948,948,martija01,1329460.6666666667,martija01,0.6,43.4,34.6,76.6,184,10.5,-0.4835965015872995,0.0569645153431225,-0.620670950335904,47.0,2015,6.833333333333333,Power Forward,Right,239.0
949,949,martije01,210000.0,martije01,0.8,41.7,28.2,69.4,143,9.3,-0.22726431775524547,-0.6310699159882611,-0.6550506359182299,43.3,1989,6.416666666666667,Point Guard and Shooting Guard,Right,195.0
950,950,martike01,7535731.666666667,martike01,1.9,48.3,23.4,62.9,757,15.0,0.8769358587520645,1.5706402642721664,0.779519880653369,48.7,2000,6.75,Power Forward and Center,Right,234.0
951,951,martike02,5469070.066666666,martike02,1.9,43.7,38.4,87.0,714,17.7,1.8825467337855069,-0.08064237092315414,1.1952015336033093,50.2,2004,6.583333333333333,Point Guard and Shooting Guard,Right,199.0
952,952,martima01,250000.0,martima01,0.7,37.8,21.1,59.8,69,9.3,-0.956825148661861,-1.135628498964609,-0.7300608590069411,38.8,1986,6.5,Small Forward,Right,200.0
953,953,mashbja01,5817202.615384615,mashbja01,4.0,41.8,34.5,76.6,611,15.7,2.217750358796655,0.9284747950295419,0.645126564286095,45.6,1993,6.666666666666667,Small Forward,Right,240.0
954,954,masonan01,3217567.714285714,masonan01,3.4,50.9,16.7,70.9,882,14.6,0.6008858146252369,2.2586746956035504,2.039066543351309,51.0,1988,6.583333333333333,Center and Small Forward and Power Forward,Left,250.0
955,955,masonde01,3764100.2,masonde01,1.6,44.9,26.0,74.0,643,12.7,0.8375001381625174,0.5156541362307115,0.0012888161079918244,45.4,2000,6.583333333333333,Small Forward and Shooting Guard,Right,224.0
956,956,masonfr01,1184385.0,masonfr01,2.6,39.2,30.0,77.3,90,12.8,-0.20754645746047215,-0.67693887807702,-0.6925557474625855,43.3,2017,5.916666666666667,Point Guard,Right,190.0
957,957,masonro01,1370889.7,masonro01,1.3,40.8,38.3,86.6,518,10.9,-0.3061357589343391,-0.7686768022545378,-0.3143792060570006,50.9,2002,6.416666666666667,Small Forward and Point Guard and Shooting Guard,Right,200.0
958,958,masseto01,863649.8571428572,masseto01,0.4,47.0,9.1,70.5,683,11.9,-0.32585361922911243,0.4239162120531937,-0.23311813104423026,47.0,1990,6.75,Center and Power Forward,Right,220.0
959,959,matthwe01,102500.0,matthwe01,4.2,47.8,22.5,78.8,465,13.0,0.009350005782035244,-0.9521526506095733,-0.3768877252975931,48.4,1980,6.083333333333333,Point Guard,Right,170.0
960,960,maxeyma01,325000.0,maxeyma01,0.2,54.2,0.0,68.5,98,15.6,-0.5821858030611665,0.14870243952064038,-0.6394235061080817,54.2,1992,6.666666666666667,Power Forward,Right,250.0
961,961,maxieja01,2861482.1,maxieja01,0.4,49.5,0.0,56.4,618,13.0,-0.44416078099775286,0.37804724996443495,-0.08622311082883775,49.5,2005,6.583333333333333,Center and Power Forward,Right,260.0
962,962,maxwece01,628666.6666666666,maxwece01,2.2,54.6,5.3,78.4,835,16.4,0.9163715793416112,1.341295453828372,1.7327747990724052,54.6,1977,6.666666666666667,Small Forward,Right,205.0
963,963,maxweve01,995923.0769230768,maxweve01,3.4,39.8,32.0,73.3,855,12.7,0.9755251602259315,-0.35585614345570765,0.1356821324752657,46.2,1988,6.333333333333333,Point Guard and Shooting Guard,Right,180.0
964,964,maybele01,990714.2857142856,maybele01,3.6,41.5,37.7,65.9,496,10.1,-0.5427500824716198,-0.9521526506095733,-0.47377593012051156,49.8,1992,6.083333333333333,Point Guard,Right,172.0
965,965,maynoer01,1785806.8333333333,maynoer01,2.8,39.2,35.0,72.1,267,10.6,-0.7004929648298069,-0.9521526506095733,-0.6175455243738744,44.2,2009,6.25,Shooting Guard and Point Guard,Right,175.0
966,966,mayooj01,5768679.625,mayooj01,2.9,42.9,37.3,82.0,547,13.4,1.1727037631736654,-0.12651133301191309,-0.03934172139839335,49.4,2008,6.416666666666667,Shooting Guard,Right,210.0
967,967,mayse01,1753613.6,mayse01,1.0,45.8,23.1,74.6,119,14.9,-0.18782859716569866,0.28630932578691703,-0.6394235061080817,46.0,2005,6.75,Power Forward and Center,Right,266.0
968,968,maystr01,1000000.0,maystr01,2.8,41.0,36.2,74.9,115,11.7,0.6403215352147836,-0.6310699159882611,-0.6456743580321411,45.9,1990,6.166666666666667,Point Guard,Right,190.0
969,969,mbahalu01,2605930.7,mbahalu01,0.9,45.4,33.5,66.0,686,10.7,-0.2864178986395656,0.33217828787567577,0.09192616900685097,48.2,2008,6.666666666666667,Small Forward and Power Forward,Right,230.0
970,970,mcadobo01,923000.0,mcadobo01,2.3,50.3,8.1,75.4,852,20.7,2.809286167639857,2.763233278579898,2.0640699510475455,50.3,1972,6.75,Center and Power Forward,Right,210.0
971,971,mccalra01,401329.0,mccalra01,2.4,40.8,33.5,71.1,154,11.0,-0.36528933981865924,-0.6310699159882611,-0.6550506359182299,44.7,2013,6.25,Point Guard,Right,190.0
972,972,mccanbo01,218333.3333333333,mccanbo01,0.6,47.9,20.0,57.7,178,10.2,-0.7202108251245802,-0.35585614345570765,-0.6581760618802596,48.0,1987,6.5,Power Forward and Small Forward,Left,244.0
973,973,mccanra01,1895351.5,mccanra01,1.3,43.1,36.8,74.1,249,12.9,0.42342507197227636,-0.6310699159882611,-0.6081692464877855,49.9,2005,6.333333333333333,Shooting Guard,Right,207.0
974,974,mccarwa01,1521749.5,mccarwa01,1.1,39.2,34.6,69.8,593,10.1,-0.5230322221768463,-0.35585614345570765,-0.2925012243227932,47.4,1996,6.833333333333333,Small Forward and Power Forward,Right,230.0
975,975,mccasam01,456998.375,mccasam01,0.3,37.7,0.0,60.9,114,7.7,-1.1934394721991417,-0.67693887807702,-0.705057451310704,37.7,1996,6.916666666666667,Center,Right,235.0
976,976,mccawpa01,928041.0,mccawpa01,1.2,42.0,29.9,79.1,157,7.9,-0.8188001265984471,-0.8604147264320556,-0.6331726541840226,48.5,2016,6.583333333333333,Shooting Guard,Right,185.0
977,977,mccladw01,115000.0,mccladw01,1.5,38.3,11.1,51.4,45,8.3,-0.8582358471879941,-1.227366423142127,-0.7300608590069411,38.6,1985,6.5,Small Forward,Right,185.0
978,978,mccloge01,1385650.0,mccloge01,2.3,40.2,35.8,81.0,766,12.7,0.22624646902454246,-0.12651133301191309,0.048170205538436234,47.7,1989,6.5,Small Forward,Right,205.0
979,979,mccolcj01,6889006.4,mccolcj01,2.9,45.5,40.1,83.9,411,17.2,1.9614181749646007,-0.12651133301191309,0.15130926228541383,52.2,2013,6.25,Shooting Guard,Right,190.0
980,980,mccorti01,614166.625,mccorti01,1.0,53.5,6.3,70.3,483,12.8,0.08822144696112888,0.6991299845857474,-0.048717999284482255,53.5,1984,6.916666666666667,Center,Right,240.0
981,981,mccoyje01,494491.875,mccoyje01,0.5,53.9,-,49.0,260,12.6,-0.6413393839454867,0.0569645153431225,-0.5612878570573411,53.9,1998,6.833333333333333,Center,Right,245.0
982,982,mccraro01,794375.0,mccraro01,3.6,50.3,26.0,76.1,768,14.4,0.7586286969834238,1.4789023400946484,1.029553957615739,50.7,1983,6.583333333333333,Power Forward and Small Forward,Right,220.0
983,983,mcculch01,1267700.6666666667,mcculch01,0.3,42.6,30.6,54.8,59,13.2,-0.8976715677775409,-0.67693887807702,-0.7019320253486743,46.7,2015,6.916666666666667,Power Forward,Right,200.0
984,984,mcdankj01,1818500.5,mcdankj01,0.6,41.2,29.0,77.6,148,10.8,-0.503314361882073,-0.5393319918107432,-0.680054043614467,46.4,2014,6.5,Small Forward and Shooting Guard,Right,205.0
985,985,mcdanxa01,1356444.4444444445,mcdanxa01,2.0,48.5,26.1,71.8,870,16.1,1.5276252484795863,1.2495575296508539,0.7732690287293096,48.9,1985,6.583333333333333,Small Forward and Power Forward,Right,205.0
986,986,mcderdo01,2609108.5,mcderdo01,0.8,45.9,40.4,82.5,341,10.7,-0.010367854512738252,-0.5852009538995022,-0.3893894291457116,54.5,2014,6.666666666666667,Small Forward,Right,225.0
987,987,mcdonbe01,135000.0,mcdonbe01,1.3,46.8,22.7,72.7,176,8.3,-0.36528933981865924,-0.08064237092315414,-0.6425489320701114,47.3,1984,6.666666666666667,Power Forward and Small Forward,Right,210.0
988,988,mcdyean01,6138887.315789473,mcdyean01,1.3,49.7,11.7,67.0,1015,17.2,0.8177822778677442,1.8917229988934785,1.4608627403758276,49.7,1995,6.75,Center and Power Forward,Right,220.0
989,989,mcgarmi01,1463040.0,mcgarmi01,0.3,52.7,0.0,58.0,52,15.4,-0.6807751045350334,0.0569645153431225,-0.680054043614467,52.7,2014,6.833333333333333,Power Forward,Left,255.0
990,990,mcgeeja01,5008934.2727272725,mcgeeja01,0.4,57.0,7.4,58.8,633,19.5,0.029067866076808564,0.7908679087632648,0.2763263007665989,57.0,2008,7.0,Center,Right,270.0
991,991,mcgeemi01,300000.0,mcgeemi01,1.2,48.7,35.4,59.7,520,14.0,0.34455363079318274,-0.5852009538995022,-0.24874526085437842,52.3,1981,6.416666666666667,Small Forward and Shooting Guard,Right,190.0
992,992,mcguido01,522342.375,mcguido01,1.2,41.9,18.8,65.8,342,9.8,-1.015978729546181,0.011095553254363552,-0.5925421166776373,42.0,2007,6.75,Shooting Guard and Power Forward and Small Forward,Right,220.0
993,993,mchalke01,1775000.0,mchalke01,1.7,55.4,26.1,79.8,971,20.0,1.9811360352593739,1.799985074715961,2.8110467559726264,55.5,1980,6.833333333333333,Power Forward,Right,210.0
994,994,mcilvji01,3569444.4444444445,mcilvji01,0.3,44.6,10.0,55.1,401,10.0,-1.015978729546181,-0.12651133301191309,-0.42689454069006716,44.7,1994,7.083333333333333,Center,Right,240.0
995,995,mcinnje01,2004394.0,mcinnje01,4.4,43.1,32.8,79.6,576,12.6,0.3051179102036361,-0.6310699159882611,0.0012888161079918244,46.1,1996,6.333333333333333,Point Guard and Shooting Guard,Right,190.0
996,996,mckenke01,117500.0,mckenke01,1.4,41.4,36.7,81.9,243,10.5,-0.4835965015872995,-0.9521526506095733,-0.595667542639667,45.6,1981,6.416666666666667,Shooting Guard,Right,195.0
997,997,mckeyde01,2691500.0,mckeyde01,2.4,48.6,31.6,77.9,937,13.9,0.6206036749200102,0.6073920604082295,1.2108286634134575,49.8,1987,6.75,Small Forward,Right,205.0
998,998,mckieaa01,3056639.647058824,mckieaa01,2.7,43.8,35.0,77.9,793,12.8,-0.08923929569183171,-0.0347734088343954,0.5294858036909987,47.5,1994,6.416666666666667,Point Guard and Shooting Guard and Small Forward,Right,209.0
999,999,mckinbi01,125000.0,mckinbi01,3.5,49.3,6.3,82.0,476,13.7,0.029067866076808564,-0.9062836885208146,-0.23311813104423026,49.3,1977,6.0,Point Guard,Left,160.0
1000,1000,mclembe01,3657544.4,mclembe01,1.1,41.7,35.3,78.3,368,9.3,0.18681074843499582,-0.40172510554446655,-0.5769149868674892,49.4,2013,6.416666666666667,Shooting Guard,Right,201.0
1001,1001,mcleoro01,1035590.25,mcleoro01,1.1,40.9,11.1,81.9,113,10.1,-0.12867501628137853,-0.3099871813669487,-0.7144337291967929,41.2,1998,6.666666666666667,Small Forward,Right,221.0
1002,1002,mcmilna01,1045900.0,mcmilna01,6.1,44.3,34.3,65.0,796,14.5,-0.3850072001134326,0.28630932578691703,0.8482792518180209,47.9,1986,6.416666666666667,Shooting Guard and Point Guard,Right,195.0
1003,1003,mcmilto01,215000.0,mcmilto01,1.1,48.3,12.0,80.6,729,12.2,0.048785726371581885,0.28630932578691703,0.12943128055120648,48.3,1974,6.916666666666667,Center,Left,215.0
1004,1004,mcnamma01,116250.0,mcnamma01,0.3,51.2,-,54.8,278,10.8,-0.8582358471879941,-0.17238029510067204,-0.6331726541840226,51.2,1982,6.916666666666667,Center,Left,235.0
1005,1005,mcraejo01,369794.6666666667,mcraejo01,0.9,42.7,35.2,78.4,86,12.4,-0.5821858030611665,-0.9980216126983324,-0.6894303215005558,48.0,2014,6.416666666666667,Shooting Guard and Point Guard,Right,179.0
1006,1006,mcrobjo01,3117149.727272727,mcrobjo01,2.1,46.3,34.0,70.5,433,13.2,-0.4835965015872995,0.24044036369815808,-0.14248077814537108,51.3,2007,6.833333333333333,Center and Power Forward,Left,240.0
1007,1007,meeda01,200000.0,meeda01,0.5,31.2,22.2,44.4,40,6.5,-1.1737216119043683,-1.135628498964609,-0.7238100070828818,34.4,1993,6.416666666666667,Shooting Guard,Right,175.0
1008,1008,meeksjo01,3046287.111111111,meeksjo01,1.1,42.0,37.3,87.9,539,12.8,0.28540004990886275,-0.5852009538995022,0.03879392765234733,51.7,2009,6.333333333333333,Shooting Guard,Right,210.0
1009,1009,meentsc01,300000.0,meentsc01,0.4,36.1,100.0,70.4,39,11.2,-1.1934394721991417,-1.0897595368758501,-0.7175591551588224,36.8,1986,6.833333333333333,Power Forward,Right,225.0
1010,1010,melofa01,947978.0,melofa01,0.0,50.0,-,25.0,6,4.9,-1.311746633967782,-1.3191043473196447,-0.7206845811208521,50.0,2012,7.0,Center,Right,255.0
1011,1011,mercero01,3914462.222222222,mercero01,2.1,42.9,25.0,80.8,432,12.5,1.1332680425841184,-0.12651133301191309,-0.42689454069006716,43.4,1997,6.583333333333333,Small Forward and Shooting Guard,Right,210.0
1012,1012,meriwjo01,225000.0,meriwjo01,0.9,51.1,33.3,68.7,670,12.7,0.048785726371581885,1.0202127192070594,0.14193298439932506,51.1,1975,6.833333333333333,Power Forward and Center,Right,215.0
1013,1013,meyerlo01,591940.0,meyerlo01,0.6,43.2,34.8,69.6,140,8.5,-0.6413393839454867,0.011095553254363552,-0.705057451310704,43.9,1995,6.833333333333333,Center and Power Forward,Right,257.0
1014,1014,mickejo01,1298345.0,mickejo01,0.3,44.9,11.8,60.5,64,10.9,-1.0751323104305015,-0.6310699159882611,-0.705057451310704,45.7,2015,6.666666666666667,Power Forward,Right,235.0
1015,1015,middlkh01,7746286.5,middlkh01,3.2,45.1,38.8,87.0,455,15.7,1.5473431087743594,0.4697851741419528,0.24819746710833232,51.7,2012,6.666666666666667,Shooting Guard and Small Forward,Right,222.0
1016,1016,mihmch01,2821300.5555555555,mihmch01,0.5,45.9,23.1,70.4,436,13.4,-0.06952143539705839,0.8826058329407828,-0.3050029281709117,45.9,2000,7.0,Power Forward and Center,Right,265.0
1017,1017,millean01,221624.0,millean01,0.4,51.0,25.0,57.6,181,13.6,-0.9962608692514078,-0.3099871813669487,-0.6019183945637263,51.3,1994,6.75,Power Forward,Right,225.0
1018,1018,millean02,5450818.444444444,millean02,6.5,46.1,21.7,80.7,1304,17.4,0.9163715793416112,0.14870243952064038,2.4297447886050123,46.8,1999,6.25,Point Guard and Shooting Guard,Right,200.0
1019,1019,milleda01,940619.0,milleda01,1.4,41.8,38.2,83.0,253,8.4,-0.36528933981865924,-0.7686768022545378,-0.5362844493611042,54.8,2012,6.666666666666667,Small Forward,Right,225.0
1020,1020,millemi01,4904048.052631579,millemi01,2.6,45.9,40.7,76.9,1032,14.3,0.5417322337409166,0.37804724996443495,1.1764489778311318,55.0,2000,6.666666666666667,Shooting Guard and Small Forward,Right,218.0
1021,1021,milleol01,893167.25,milleol01,2.2,53.4,11.6,63.9,493,15.2,-0.08923929569183171,1.1578196054733365,-0.06121970313260072,53.5,1992,6.75,Center and Power Forward,Right,280.0
1022,1022,millequ01,279638.0,millequ01,0.5,35.0,29.2,70.6,69,8.4,-0.7004929648298069,-0.4475940676332255,-0.7238100070828818,40.4,2012,6.75,Power Forward,Right,210.0
1023,1023,millere01,5806819.333333333,millere01,3.0,47.1,39.5,88.8,1389,18.4,2.040289616143694,-0.17238029510067204,4.730058296658818,54.4,1987,6.583333333333333,Shooting Guard,Right,185.0
1024,1024,millsch01,3397272.727272727,millsch01,1.9,43.2,35.1,81.7,568,13.3,0.6600393955095569,0.6991299845857474,0.45760100656431746,47.1,1993,6.5,Small Forward and Power Forward,Right,215.0
1025,1025,millspa01,10287608.416666666,millspa01,2.3,49.1,33.4,73.4,945,19.0,1.2318573440579854,1.8458540368047198,2.0359411173892794,51.2,2006,6.666666666666667,Power Forward,Right,246.0
1026,1026,millspa02,3166017.375,millspa02,2.4,43.1,39.1,84.9,605,14.4,0.1079393072559022,-0.7686768022545378,0.1388075584372954,53.6,2009,6.0,Point Guard,Right,180.0
1027,1027,millste01,1332250.0,millste01,1.3,45.7,38.4,78.1,678,14.7,0.5417322337409166,0.9284747950295419,0.3200822642350137,50.0,1990,6.833333333333333,Power Forward,Right,230.0
1028,1028,minerha01,1322500.0,minerha01,1.2,46.0,31.1,78.5,200,12.6,0.22624646902454246,-0.5393319918107432,-0.5894166907156078,46.8,1992,6.416666666666667,Point Guard and Shooting Guard,Left,210.0
1029,1029,minnidi01,87500.0,minnidi01,3.8,47.0,27.2,73.9,222,11.4,-0.503314361882073,-0.7686768022545378,-0.5925421166776373,48.1,1983,6.25,Point Guard,Right,180.0
1030,1030,minorgr01,1882142.857142857,minorgr01,1.4,47.8,22.6,76.7,277,12.9,-0.18782859716569866,-0.3099871813669487,-0.4643996522344227,48.5,1994,6.5,Shooting Guard and Small Forward,Right,210.0
1031,1031,mitchdo01,2621280.0,mitchdo01,3.9,43.4,35.1,80.5,156,16.9,2.809286167639857,0.24044036369815808,-0.40189113299383017,49.9,2017,6.25,Shooting Guard,Right,215.0
1032,1032,mitchmi01,746666.6666666666,mitchmi01,1.3,49.3,21.6,77.9,759,16.7,2.3557753808600688,1.0202127192070594,0.8482792518180209,49.4,1978,6.583333333333333,Small Forward,Right,215.0
1033,1033,mitchsa01,1112727.2727272727,mitchsa01,1.1,44.7,22.3,78.4,994,12.6,0.16709288814022216,0.14870243952064038,0.5826180450455025,45.1,1985,6.5,Power Forward and Small Forward,Right,210.0
1034,1034,mitchto02,816482.0,mitchto02,0.1,41.7,100.0,57.9,21,18.1,-1.3511823545573287,-0.9980216126983324,-0.7144337291967929,45.8,2013,6.666666666666667,Power Forward,Right,235.0
1035,1035,moblecu01,5621937.5,moblecu01,2.7,43.3,37.8,83.5,747,14.4,1.6064966896586796,0.24044036369815808,0.9107877710586134,48.7,1998,6.333333333333333,Shooting Guard and Point Guard,Left,190.0
1036,1036,mobleer01,1029500.0,mobleer01,0.5,54.1,75.0,47.5,113,10.6,-0.7793644060089004,-0.12651133301191309,-0.6863048955385261,54.5,1994,6.916666666666667,Center,Right,235.0
1037,1037,mohamna01,3639720.444444445,mohamna01,0.4,48.6,0.0,64.0,1005,15.0,-0.40472506040820605,0.6073920604082295,0.35133652385530995,48.6,1998,6.833333333333333,Center,Right,221.0
1038,1038,moisoje01,1614960.0,moisoje01,0.3,48.9,0.0,59.3,145,12.1,-1.015978729546181,-0.3099871813669487,-0.6550506359182299,48.9,2000,6.833333333333333,Center and Power Forward,Left,235.0
1039,1039,mokespa01,308000.0,mokespa01,0.7,45.1,21.6,69.4,694,8.9,-0.759646545714127,0.011095553254363552,-0.29875207624685246,45.3,1979,7.0,Center,Right,250.0
1040,1040,moncrsi01,832400.0,moncrsi01,3.6,50.2,28.4,83.1,767,18.7,1.5276252484795863,0.6073920604082295,2.1015750625919014,50.9,1979,6.25,Point Guard and Shooting Guard,Right,180.0
1041,1041,monkma01,2904480.0,monkma01,1.5,37.6,33.5,87.1,136,11.2,0.009350005782035244,-0.8604147264320556,-0.7113083032347632,47.1,2017,6.25,Shooting Guard,Right,200.0
1042,1042,monrogr01,8163800.333333333,monrogr01,2.1,51.4,5.9,70.4,632,20.1,1.0543966014050248,2.2586746956035504,0.8326521220078728,51.4,2010,6.916666666666667,Power Forward and Center,Left,265.0
1043,1043,monroro01,217000.0,monroro01,0.7,36.8,22.2,82.6,38,8.8,-0.8779537074827675,-1.135628498964609,-0.7269354330449114,38.9,1991,6.25,Shooting Guard,Right,185.0
1044,1044,montrer01,1880000.0,montrer01,0.4,49.0,0.0,47.8,465,9.1,-0.6610572442402601,0.5615230983194703,-0.4550233743483338,49.0,1994,7.0,Center,Right,270.0
1045,1045,mooreet01,2944294.714285714,mooreet01,1.8,45.8,39.2,74.4,515,11.4,0.029067866076808564,-0.6310699159882611,-0.29875207624685246,52.4,2011,6.333333333333333,Point Guard and Shooting Guard,Right,191.0
1046,1046,moorejo01,275000.0,moorejo01,7.4,46.0,25.1,71.2,520,16.7,0.3051179102036361,-0.17238029510067204,0.22006863345006572,47.1,1979,6.083333333333333,Point Guard,Right,175.0
1047,1047,moorero01,75000.0,moorero01,0.1,31.0,-,75.0,14,2.0,-1.213157332493915,-1.2732353852308858,-0.7238100070828818,31.0,1987,7.0,Center,Right,260.0
1048,1048,mornida01,43000.0,mornida01,0.7,47.6,-,60.0,23,8.9,-0.7202108251245802,0.0569645153431225,-0.7081828772727337,47.6,1992,6.833333333333333,Center,Right,235.0
1049,1049,morriad01,4230247.25,morriad01,1.4,37.3,33.1,71.0,161,7.4,-0.06952143539705839,-0.5852009538995022,-0.7644405445892668,42.3,2006,6.666666666666667,Small Forward and Power Forward,Right,205.0
1050,1050,morrich01,1638000.0,morrich01,1.6,44.1,30.6,73.9,747,15.1,0.6206036749200102,0.6073920604082295,0.44822472867822843,47.5,1988,6.666666666666667,Small Forward and Shooting Guard,Right,210.0
1051,1051,morrida01,796206.0,morrida01,1.4,38.4,32.2,63.0,132,7.7,-0.8976715677775409,-1.0897595368758501,-0.7300608590069411,43.9,2011,6.333333333333333,Point Guard,Right,190.0
1052,1052,morriis01,140000.0,morriis01,0.2,45.6,-,75.0,25,10.6,-1.114568031020048,-1.3191043473196447,-0.7206845811208521,45.6,1992,6.666666666666667,Small Forward,Right,229.0
1053,1053,morrima02,4637611.285714285,morrima02,1.7,44.9,33.8,77.8,579,14.1,0.7389108366886505,0.9743437571183007,0.020041371880169523,48.7,2011,6.833333333333333,Power Forward,Right,245.0
1054,1054,morrima03,3334111.571428572,morrima03,1.5,43.1,36.0,74.7,545,13.2,0.7191929763938772,0.5615230983194703,0.11692957670308801,50.1,2011,6.75,Small Forward and Power Forward,Right,235.0
1055,1055,morrite01,589415.0,morrite01,0.7,40.7,19.6,71.1,139,9.9,-0.8779537074827675,-0.3099871813669487,-0.6894303215005558,42.8,2001,6.75,Small Forward,Right,221.0
1056,1056,mortodw01,150000.0,mortodw01,0.4,38.8,36.0,68.2,41,11.0,-0.7399286854193537,-0.9062836885208146,-0.7144337291967929,42.2,1994,6.583333333333333,Point Guard,Right,195.0
1057,1057,mortojo01,268911.6666666667,mortojo01,2.7,38.6,22.4,78.7,128,10.5,-0.6019036633559399,-0.9521526506095733,-0.705057451310704,39.9,1989,6.25,Shooting Guard and Small Forward,Right,180.0
1058,1058,motenla01,300500.0,motenla01,1.5,40.8,29.9,65.2,119,12.6,-0.3061357589343391,-0.8604147264320556,-0.7206845811208521,45.0,1995,6.416666666666667,Shooting Guard,Right,185.0
1059,1059,mottoha01,391409.5,mottoha01,0.5,44.2,6.3,78.3,155,8.1,-0.6413393839454867,-0.21824925718943097,-0.6925557474625855,44.3,2000,6.916666666666667,Small Forward and Center,Right,247.0
1060,1060,moultar01,1089240.0,moultar01,0.2,54.7,-,66.7,59,14.1,-0.8385179868932205,-0.12651133301191309,-0.6675523397663484,54.7,2012,6.916666666666667,Power Forward,Right,249.0
1061,1061,mournal01,7994796.277777778,mournal01,1.1,52.7,24.7,69.2,838,21.2,1.8233931529011873,2.3504126197810677,2.0828225068197237,52.9,1992,6.833333333333333,Power Forward and Center,Right,240.0
1062,1062,muhamsh01,1754186.3333333333,muhamsh01,0.5,47.3,31.9,75.1,278,15.9,0.22624646902454246,-0.26411821927818996,-0.4550233743483338,50.4,2013,6.5,Small Forward and Shooting Guard,Left,223.0
1063,1063,mulleby01,1362762.6,mulleby01,0.8,40.8,31.9,70.6,189,12.2,-0.08923929569183171,0.37804724996443495,-0.7019320253486743,44.8,2009,7.0,Power Forward and Center,Right,275.0
1064,1064,mullich01,2526537.5,mullich01,3.5,50.9,38.4,86.5,986,18.8,2.040289616143694,0.33217828787567577,2.1890869895287306,54.0,1985,6.5,Small Forward and Shooting Guard,Left,200.0
1065,1065,murdoer01,1238583.3333333333,murdoer01,4.9,43.8,34.3,78.6,508,17.4,0.4431429322670497,-0.40172510554446655,0.0794244651587325,47.3,1991,6.083333333333333,Point Guard,Right,190.0
1066,1066,murpher01,100000.0,murpher01,0.1,23.1,0.0,-,24,0.2,-1.4892073766207425,-1.4108422714971627,-0.7238100070828818,23.1,2013,6.833333333333333,Center,Right,230.0
1067,1067,murphja01,140000.0,murphja01,0.2,33.2,0.0,60.7,67,6.7,-1.0751323104305015,-0.7686768022545378,-0.7363117109310002,33.2,1984,6.75,Power Forward and Small Forward,Right,220.0
